neuron_label,root_id,cell_type,subtype,branch_idx,branch_order,mean_diameter_nm,total_length_nm,electrotonic_length,soma_distance_nm,synapse_count,exc_count,inh_count,exc_fraction
exc_5PET,864691135884866160,excitatory,5PET,155,4,1007.1904761904761,60865.93466126376,0.1050459027202364,225591.6815139195,2,1,1,0.5
exc_5PET,864691135884866160,excitatory,5PET,156,4,831.0,7582.968684286052,0.0144078566196137,198950.19852543063,0,0,0,
exc_5PET,864691135884866160,excitatory,5PET,157,2,1707.111111111111,12012.06541117919,0.015923825923201334,21959.66943151081,0,0,0,
exc_5PET,864691135884866160,excitatory,5PET,158,2,1496.24,34688.46137542192,0.04911849300672923,33297.86741363218,14,1,13,0.07142857142857142
exc_5PET,864691135884866160,excitatory,5PET,159,3,1569.25,10536.618285239225,0.014568532450164007,33234.01127972002,1,0,1,0.0
exc_5PET,864691135884866160,excitatory,5PET,160,3,1358.7692307692307,36230.251379164125,0.053834306505143106,46080.82782668247,16,4,12,0.25
exc_5PET,864691135884866160,excitatory,5PET,161,4,1170.5116279069769,62922.756732201626,0.10073502593607486,69963.69878844044,15,6,9,0.4
exc_5PET,864691135884866160,excitatory,5PET,162,4,1135.0212765957447,137847.239812686,0.22410765972243057,107425.94032868263,31,11,20,0.3548387096774194
exc_5PET,864691135884866160,excitatory,5PET,163,25,827.7777777777778,25165.466561592315,0.04790807626368805,506713.74331292126,0,0,0,
exc_5PET,864691135884866160,excitatory,5PET,164,25,828.0,20675.76390279811,0.03935564398709014,504468.89198352414,1,1,0,1.0
exc_5PET,864691135884866160,excitatory,5PET,165,3,1292.2857142857142,29951.936223669843,0.04563586197906227,65618.06621317806,5,2,3,0.4
exc_5PET,864691135884866160,excitatory,5PET,166,3,1392.5882352941176,48538.23372712074,0.07124152952671294,74911.2149649035,13,8,5,0.6153846153846154
exc_5PET,864691135884866160,excitatory,5PET,167,4,1118.7058823529412,99094.69448625621,0.16227554245647408,130141.38156814108,14,9,5,0.6428571428571429
exc_5PET,864691135884866160,excitatory,5PET,168,4,856.8571428571429,7268.087298696384,0.013599613055533519,84228.07797436116,0,0,0,
exc_5PET,864691135884866160,excitatory,5PET,169,4,1283.5,10404.873651884529,0.01590741098660866,104382.76865440614,4,2,2,0.5
exc_5PET,864691135884866160,excitatory,5PET,170,4,616.5714285714286,7605.554104827377,0.01677643928894369,102983.10888087757,1,0,1,0.0
exc_5PET,864691135884866160,excitatory,5PET,171,5,937.5737704918033,89336.33342882477,0.1598034043025774,146093.24386895364,12,5,7,0.4166666666666667
exc_5PET,864691135884866160,excitatory,5PET,172,5,1084.952380952381,28456.360222214757,0.04731889982072555,115653.25726564863,6,3,3,0.5
exc_5PET,864691135884866160,excitatory,5PET,173,8,994.5714285714286,9059.761762213922,0.015734734360801597,144471.59391776513,0,0,0,
exc_5PET,864691135884866160,excitatory,5PET,174,8,687.4285714285714,7663.245465262122,0.016008829340371573,143773.33576928923,1,0,1,0.0
exc_5PET,864691135884866160,excitatory,5PET,175,5,1095.1,28317.82229928216,0.04686985284749385,123744.11662998948,3,3,0,1.0
exc_5PET,864691135884866160,excitatory,5PET,176,5,490.85714285714283,7473.591182486727,0.01847618947560242,113322.00107159177,2,2,0,1.0
exc_5PET,864691135884866160,excitatory,5PET,177,9,645.4285714285714,18780.589778681195,0.04048981203360201,158391.7696882127,2,1,1,0.5
exc_5PET,864691135884866160,excitatory,5PET,178,9,623.0,9472.639895398275,0.020786799728658257,153737.79474657125,0,0,0,
exc_5PET,864691135884866160,excitatory,5PET,179,2,1546.4285714285713,40572.48453339764,0.056510259057946065,37385.34352963074,20,6,14,0.3
exc_5PET,864691135884866160,excitatory,5PET,180,2,1229.9166666666667,68146.73012352771,0.10643091748244156,51172.46632469578,14,7,7,0.5
exc_5PET,864691135884866160,excitatory,5PET,181,2,1291.8181818181818,14980.512301544104,0.022828984673768482,24789.387252313027,4,0,4,0.0
exc_5PET,864691135884866160,excitatory,5PET,182,2,1265.6190476190477,59908.64910745558,0.0922356160682508,47253.455655268765,24,8,16,0.3333333333333333
exc_5PET,864691135884866160,excitatory,5PET,183,23,1616.3225806451612,44682.19507908314,0.06087389734243993,432820.61022505956,1,0,1,0.0
exc_5PET,864691135884866160,excitatory,5PET,184,23,1698.909090909091,29959.055134727783,0.03981105342597517,425459.0402528819,2,0,2,0.0
exc_5PET,864691135884866160,excitatory,5PET,185,3,1403.6470588235295,49639.69710880417,0.07257061277688469,57099.49195748716,27,8,19,0.2962962962962963
exc_5PET,864691135884866160,excitatory,5PET,186,3,873.1428571428571,7439.3372514255425,0.013789617565745711,35999.31202879785,1,0,1,0.0
exc_5PET,864691135884866160,excitatory,5PET,187,3,1196.1587301587301,92802.38100010541,0.1469688646147019,104072.77629638226,24,8,16,0.3333333333333333
exc_5PET,864691135884866160,excitatory,5PET,188,3,1055.3333333333333,73325.12981901584,0.1236285114100883,94334.15070583747,12,6,6,0.5
